"Časová značka","Please choose how accurate the emoji for given text is. [🌶️ Chilli Mayonnaise]","Please choose how accurate the emoji for given text is. [🚬 SmokyBBQ Spice Pouch]","Please choose how accurate the emoji for given text is. [☕ Espresso Macchiato]","Please choose how accurate the emoji for given text is. [🦻 Choc Hazel Croissant]","Please choose how accurate the emoji for given text is. [🐶 FACE WASH]","Please choose how accurate the emoji for given text is. [🧴 BEARD SHAMPO]","Please choose how accurate the emoji for given text is. [🍩 DOUGHNUTS]","Please choose how accurate the emoji for given text is. [🦷 TOOTHBRUSH]","Please choose how accurate the emoji for given text is. [🧴 MOISTURISER]","Please choose how accurate the emoji for given text is. [🥔 Panfried Potatoes]","Please choose how accurate the emoji for given text is. [🧃 Fruit in Juice]","Please choose how accurate the emoji for given text is. [🌶️ Scottish C M Cheddar]","Please choose how accurate the emoji for given text is. [🍒 Dried Cranberries]","Please choose how accurate the emoji for given text is. [👟 Bananas Loose]","Please choose how accurate the emoji for given text is. [👷 Mixed Grapes]","Please choose how accurate the emoji for given text is. [🏈 Fabric Cond Summer]","Please choose how accurate the emoji for given text is. [🧢 Lenor SumBreeze Cond]","Please choose how accurate the emoji for given text is. [🚰 Diet coke]","Please choose how accurate the emoji for given text is. [🍦 HEINZ SALAD CREAM]","Please choose how accurate the emoji for given text is. [📱 I/LEATHER SHOWER CRM]","Please choose how accurate the emoji for given text is. [🚓 MUG SHOT NOODLE CHKN]","Please choose how accurate the emoji for given text is. [🔫 MUG SHOT CHEESE]","Please choose how accurate the emoji for given text is. [🍵 MUG SHOT SOUP]","Please choose how accurate the emoji for given text is. [👚 NAKED NOODLE POT]","Please choose how accurate the emoji for given text is. [🥡 NAKED NOODLE NOODLES]","Please choose how accurate the emoji for given text is. [🍹 DORITOS HEATWAVE]","Please choose how accurate the emoji for given text is. [🥪 Sandwich Fillers Off]","Please choose how accurate the emoji for given text is. [🥛 Soya Drink]","Please choose how accurate the emoji for given text is. [👪 Family Pack Onions]","Please choose how accurate the emoji for given text is. [👼 Baby Corn]","Please choose how accurate the emoji for given text is. [📷 FLASH SPEEDMOP KIT +6 WIPES]","Please choose how accurate the emoji for given text is. [🏄 MAUI MASK BAMBOO 340ML]","Please choose how accurate the emoji for given text is. [🧯 EVEREADY FLOOR ANTI BAC WIPES]","Please choose how accurate the emoji for given text is. [🚒 BRADBURYS PISTACHIOS]","Please choose how accurate the emoji for given text is. [🧽 AQUA SOFT SPONGE]","Please choose how accurate the emoji for given text is. [🐞 ASTROPLAST FIRST AID KIT RO3]","Please choose how accurate the emoji for given text is. [🍬 CHUPA LOLLIPOPS]","Please choose how accurate the emoji for given text is. [🔑 DR PEPPER ZERO]","Please choose how accurate the emoji for given text is. [🎅 Margarita]","Please choose how accurate the emoji for given text is. [🧊 Snow Combo]","Please choose how accurate the emoji for given text is. [🐔 Chicken Fried Rice And Egg]","Please choose how accurate the emoji for given text is. [🚰 Sprite]","Please choose how accurate the emoji for given text is. [✨ Perrier Sparkling Water]","Please choose how accurate the emoji for given text is. [🍺 BIL BEER]","Please choose how accurate the emoji for given text is. [🏈 BRUSSELS SPROUTS]","Please choose how accurate the emoji for given text is. [🧀 GRILLED CHEESE]","Please choose how accurate the emoji for given text is. [🍟 Garlic Fries]","Please choose how accurate the emoji for given text is. [🚰 Drink of the Day]","Please choose how accurate the emoji for given text is. [☕ Coke]","Please choose how accurate the emoji for given text is. [🩳 Short Rib]","Please choose how accurate the emoji for given text is. [🍔 Diet Coke]","Please choose how accurate the emoji for given text is. [🦅 Crispy Naked Wings]","Please choose how accurate the emoji for given text is. [🍔 Rib Eye Steak]","Please choose how accurate the emoji for given text is. [🦪 .6 Oysters]","Please choose how accurate the emoji for given text is. [🍟 .Fish and Chips]","Please choose how accurate the emoji for given text is. [🦅 .Chicken Wings]","Please choose how accurate the emoji for given text is. [🍷 .*Sparkling Wine]","Please choose how accurate the emoji for given text is. [☕ .*Open Liquor]","Please choose how accurate the emoji for given text is. [🥣 Mega Poke Bowl]","Please choose how accurate the emoji for given text is. [🐟 Salmon - Sashimi]","Please choose how accurate the emoji for given text is. [🌮 TACO ASADA]","Please choose how accurate the emoji for given text is. [🌯 QUESADILLA ASADA]","Please choose how accurate the emoji for given text is. [☕ Coffee]","Please choose how accurate the emoji for given text is. [🧀 Chicken Parmesan]","Please choose how accurate the emoji for given text is. [🍔 The Bacon-Cheese Burger]","Please choose how accurate the emoji for given text is. [🧀 Dbl Qtr Cheese]","Please choose how accurate the emoji for given text is. [🏈 Pizza Americana]","Please choose how accurate the emoji for given text is. [🍰 Carrot Cake]","Please choose how accurate the emoji for given text is. [🧈 BUTTERNUT SOUFFLE]","Please choose how accurate the emoji for given text is. [🥦 GL BROCCOLI SOUFFL]","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?","Which image is more readable?"
"2021/05/10 2:13:32 odp. GMT+2","Mildly accurate","Not accurate","Accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Right","Left","Right","Right","Left","Right","Right","Right","Left","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Left","Left","Left","Right","Right","Right","Right","Right"
"2021/05/10 2:15:53 odp. GMT+2","Mildly accurate","Not accurate","Accurate","Not accurate","Not accurate","Mildly accurate","Accurate","Mildly accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Accurate","Not accurate","Mildly accurate","Accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Accurate","Mildly accurate","Mildly accurate","Accurate","Not accurate","Mildly accurate","Mildly accurate","Accurate","Accurate","Accurate","Mildly accurate","Accurate","Mildly accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Right","Left","Right","Right","Left","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Left","Left","Left","Right","Left","Left","Left","Right","Left","Left","Right","Right","Left","Right"
"2021/05/10 2:19:28 odp. GMT+2","Mildly accurate","Not accurate","Accurate","Not accurate","Not accurate","Accurate","Accurate","Accurate","Accurate","Accurate","Accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Accurate","Not accurate","Not accurate","Accurate","Mildly accurate","Mildly accurate","Mildly accurate","Accurate","Not accurate","Accurate","Accurate","Mildly accurate","Mildly accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Mildly accurate","Mildly accurate","Accurate","Not accurate","Mildly accurate","Accurate","Accurate","Mildly accurate","Accurate","Mildly accurate","Accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Accurate","Right","Left","Right","Right","Left","Left","Right","Right","Right","Right","Left","Left","Right","Right","Left","Right","Right","Left","Left","Left","Left","Left","Left","Left","Left","Left","Right","Right","Left","Right"
"2021/05/10 2:21:38 odp. GMT+2","Mildly accurate","Mildly accurate","Accurate","Not accurate","Not accurate","Mildly accurate","Accurate","Mildly accurate","Mildly accurate","Accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Accurate","Not accurate","Not accurate","Mildly accurate","Accurate","Not accurate","Not accurate","Accurate","Not accurate","Accurate","Accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Mildly accurate","Accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Accurate","Accurate","Accurate","Accurate","Mildly accurate","Accurate","Accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Right","Left","Right","Right","Left","Left","Right","Left","Right","Right","Left","Right","Right","Right","Right","Right","Left","Left","Left","Left","Left","Right","Left","Right","Left","Left","Left","Left","Left","Left"
"2021/05/10 2:28:27 odp. GMT+2","Mildly accurate","Not accurate","Accurate","Not accurate","Not accurate","Mildly accurate","Accurate","Mildly accurate","Mildly accurate","Mildly accurate","Accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Mildly accurate","Accurate","Not accurate","Mildly accurate","Mildly accurate","Accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Mildly accurate","Accurate","Mildly accurate","Accurate","Mildly accurate","Accurate","Not accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Right","Left","Right","Left","Left","Right","Left","Right","Right","Right","Right","Left","Left","Right","Right","Right","Left","Right","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left"
"2021/05/10 3:08:02 odp. GMT+2","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Right","Left","Left","Left","Left","Left","Right","Right","Right","Right","Left","Right","Right","Right","Left","Right","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left"
"2021/05/10 3:24:52 odp. GMT+2","Accurate","Not accurate","Accurate","Not accurate","Not accurate","Mildly accurate","Accurate","Mildly accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Mildly accurate","Accurate","Not accurate","Accurate","Accurate","Accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Accurate","Accurate","Not accurate","Accurate","Mildly accurate","Accurate","Accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Right","Left","Right","Right","Left","Right","Right","Right","Right","Right","Right","Right","Left","Right","Right","Right","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left"
"2021/05/10 4:02:18 odp. GMT+2","Accurate","Not accurate","Accurate","Not accurate","Not accurate","Mildly accurate","Accurate","Not accurate","Mildly accurate","Mildly accurate","Accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Accurate","Mildly accurate","Mildly accurate","Mildly accurate","Mildly accurate","Mildly accurate","Accurate","Mildly accurate","Accurate","Not accurate","Accurate","Mildly accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Right","Left","Right","Right","Left","Left","Right","Right","Left","Right","Right","Right","Right","Right","Right","Right","Left","Right","Left","Right","Left","Right","Left","Right","Left","Left","Right","Right","Left","Right"
"2021/05/10 4:04:01 odp. GMT+2","Not accurate","Mildly accurate","Accurate","Not accurate","Mildly accurate","Mildly accurate","Accurate","Mildly accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Not accurate","Accurate","Accurate","Not accurate","Mildly accurate","Mildly accurate","Accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Accurate","Accurate","Accurate","Accurate","Accurate","Not accurate","Mildly accurate","Accurate","Not accurate","Mildly accurate","Mildly accurate","Accurate","Right","Left","Right","Left","Left","Left","Left","Right","Left","Right","Left","Right","Right","Right","Right","Right","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left"
"2021/05/10 6:54:02 odp. GMT+2","Mildly accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Not accurate","Accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Accurate","Not accurate","Mildly accurate","Accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Mildly accurate","Accurate","Accurate","Mildly accurate","Accurate","Not accurate","Accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Not accurate","Right","Right","Right","Right","Left","Left","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Left","Right","Right","Right","Right","Left","Left","Right","Left","Left","Left","Left","Left","Right"
"2021/05/10 7:08:47 odp. GMT+2","Mildly accurate","Not accurate","Accurate","Not accurate","Not accurate","Accurate","Accurate","Accurate","Accurate","Accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Accurate","Not accurate","Accurate","Accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Accurate","Not accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Accurate","Accurate","Accurate","Accurate","Accurate","Not accurate","Accurate","Accurate","Not accurate","Accurate","Not accurate","Accurate","Right","Left","Right","Left","Left","Left","Right","Right","Right","Right","Left","Left","Right","Right","Right","Right","Left","Left","Right","Right","Left","Left","Left","Right","Left","Left","Left","Left","Right","Left"
"2021/05/10 7:48:21 odp. GMT+2","Mildly accurate","Not accurate","Accurate","Not accurate","Not accurate","Mildly accurate","Accurate","Mildly accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Mildly accurate","Accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Accurate","Accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Accurate","Mildly accurate","Accurate","Mildly accurate","Accurate","Mildly accurate","Accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Right","Left","Right","Right","Left","Right","Right","Right","Right","Right","Right","Right","Right","Left","Right","Right","Left","Left","Left","Left","Left","Left","Left","Right","Left","Left","Right","Right","Left","Left"
"2021/05/10 8:04:14 odp. GMT+2","Mildly accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Accurate","Accurate","Mildly accurate","Accurate","Mildly accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Accurate","Accurate","Accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Accurate","Accurate","Accurate","Accurate","Accurate","Mildly accurate","Accurate","Mildly accurate","Not accurate","Accurate","Mildly accurate","Mildly accurate","Right","Left","Right","Right","Left","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Left","Left","Left","Right","Left","Left","Left","Left","Left","Left","Right","Right","Right","Left"
"2021/05/10 8:09:06 odp. GMT+2","Mildly accurate","Not accurate","Accurate","Not accurate","Not accurate","Not accurate","Accurate","Mildly accurate","Not accurate","Mildly accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Mildly accurate","Accurate","Not accurate","Not accurate","Accurate","Accurate","Mildly accurate","Accurate","Not accurate","Accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Right","Left","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Left","Right","Right","Right","Left","Right","Left","Left","Left","Left","Left","Right","Left","Left","Right","Left","Left","Left"
"2021/05/11 12:10:14 dop. GMT+2","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Right","Left","Right","Right","Left","Left","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Left","Right","Left","Left","Right","Right","Left","Right"
"2021/05/11 8:51:24 dop. GMT+2","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Mildly accurate","Accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Right","Left","Right","Left","Right","Left","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Right","Right"
"2021/05/11 9:14:24 dop. GMT+2","Mildly accurate","Mildly accurate","Accurate","Not accurate","Not accurate","Not accurate","Accurate","Mildly accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Accurate","Not accurate","Not accurate","Accurate","Not accurate","Not accurate","Accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Accurate","Mildly accurate","Accurate","Not accurate","Not accurate","Accurate","Not accurate","Accurate","Right","Left","Right","Left","Left","Left","Left","Right","Left","Right","Left","Right","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left","Left"
"2021/05/11 10:20:13 dop. GMT+2","Mildly accurate","Not accurate","Accurate","Not accurate","Not accurate","Accurate","Accurate","Mildly accurate","Accurate","Mildly accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Not accurate","Not accurate","Accurate","Mildly accurate","Accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Accurate","Accurate","Mildly accurate","Not accurate","Not accurate","Not accurate","Not accurate","Not accurate","Mildly accurate","Mildly accurate","Not accurate","Mildly accurate","Not accurate","Accurate","Accurate","Accurate","Accurate","Accurate","Mildly accurate","Accurate","Mildly accurate","Not accurate","Accurate","Not accurate","Mildly accurate","Right","Left","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Right","Left","Right","Left","Right","Left","Left","Left","Left","Left","Left","Right","Right","Left","Right"
